Tag.id|TagClass.id|type
8897|342|HAS_TYPE
8898|182|HAS_TYPE
8899|182|HAS_TYPE
8900|342|HAS_TYPE
8901|182|HAS_TYPE
8902|182|HAS_TYPE
8903|342|HAS_TYPE
8904|342|HAS_TYPE
8905|182|HAS_TYPE
8906|342|HAS_TYPE
8907|342|HAS_TYPE
8908|342|HAS_TYPE
8909|342|HAS_TYPE
8910|182|HAS_TYPE
8911|182|HAS_TYPE
8912|182|HAS_TYPE
8913|182|HAS_TYPE
8914|182|HAS_TYPE
8915|342|HAS_TYPE
8916|342|HAS_TYPE
8917|342|HAS_TYPE
8918|342|HAS_TYPE
8919|342|HAS_TYPE
8920|342|HAS_TYPE
8921|342|HAS_TYPE
8922|342|HAS_TYPE
8923|342|HAS_TYPE
8924|342|HAS_TYPE
8925|182|HAS_TYPE
8926|342|HAS_TYPE
8927|342|HAS_TYPE
8928|342|HAS_TYPE
8929|342|HAS_TYPE
8930|182|HAS_TYPE
8931|342|HAS_TYPE
8932|342|HAS_TYPE
8933|182|HAS_TYPE
8934|342|HAS_TYPE
8935|180|HAS_TYPE
8936|342|HAS_TYPE
8937|342|HAS_TYPE
8938|182|HAS_TYPE
8939|342|HAS_TYPE
8940|182|HAS_TYPE
8941|342|HAS_TYPE
8942|342|HAS_TYPE
8943|182|HAS_TYPE
8944|182|HAS_TYPE
8945|182|HAS_TYPE
8946|182|HAS_TYPE
8947|342|HAS_TYPE
8948|180|HAS_TYPE
8949|342|HAS_TYPE
8950|182|HAS_TYPE
8951|342|HAS_TYPE
8952|342|HAS_TYPE
8953|182|HAS_TYPE
8954|342|HAS_TYPE
8955|182|HAS_TYPE
8956|182|HAS_TYPE
8957|342|HAS_TYPE
8958|342|HAS_TYPE
8959|342|HAS_TYPE
8960|342|HAS_TYPE
8961|342|HAS_TYPE
8962|342|HAS_TYPE
8963|342|HAS_TYPE
8964|342|HAS_TYPE
8965|342|HAS_TYPE
8966|342|HAS_TYPE
8967|342|HAS_TYPE
8968|342|HAS_TYPE
8969|180|HAS_TYPE
8970|182|HAS_TYPE
8971|182|HAS_TYPE
8972|182|HAS_TYPE
8973|342|HAS_TYPE
8974|182|HAS_TYPE
8975|182|HAS_TYPE
8976|342|HAS_TYPE
8977|342|HAS_TYPE
8978|342|HAS_TYPE
8979|342|HAS_TYPE
8980|342|HAS_TYPE
8981|342|HAS_TYPE
8982|342|HAS_TYPE
8983|342|HAS_TYPE
8984|342|HAS_TYPE
8985|342|HAS_TYPE
8986|342|HAS_TYPE
8987|342|HAS_TYPE
8988|342|HAS_TYPE
8989|342|HAS_TYPE
8990|342|HAS_TYPE
8991|342|HAS_TYPE
8992|180|HAS_TYPE
8993|342|HAS_TYPE
8994|342|HAS_TYPE
8995|342|HAS_TYPE
8996|342|HAS_TYPE
8997|182|HAS_TYPE
8998|342|HAS_TYPE
8999|182|HAS_TYPE
9000|182|HAS_TYPE
9001|342|HAS_TYPE
9002|342|HAS_TYPE
9003|342|HAS_TYPE
9004|342|HAS_TYPE
9005|182|HAS_TYPE
9006|182|HAS_TYPE
9007|342|HAS_TYPE
9008|342|HAS_TYPE
9009|182|HAS_TYPE
9010|342|HAS_TYPE
9011|182|HAS_TYPE
9012|182|HAS_TYPE
9013|342|HAS_TYPE
9014|342|HAS_TYPE
9015|342|HAS_TYPE
9016|342|HAS_TYPE
9017|342|HAS_TYPE
9018|182|HAS_TYPE
9019|342|HAS_TYPE
9020|182|HAS_TYPE
9021|182|HAS_TYPE
9022|182|HAS_TYPE
9023|182|HAS_TYPE
9024|182|HAS_TYPE
9025|182|HAS_TYPE
9026|62|HAS_TYPE
9027|62|HAS_TYPE
9028|62|HAS_TYPE
9029|62|HAS_TYPE
9030|62|HAS_TYPE
9031|62|HAS_TYPE
9032|62|HAS_TYPE
9033|62|HAS_TYPE
9034|62|HAS_TYPE
9035|62|HAS_TYPE
9036|98|HAS_TYPE
9037|62|HAS_TYPE
9038|62|HAS_TYPE
9039|62|HAS_TYPE
9040|336|HAS_TYPE
9041|62|HAS_TYPE
9042|62|HAS_TYPE
9043|62|HAS_TYPE
9044|62|HAS_TYPE
9045|62|HAS_TYPE
9046|62|HAS_TYPE
9047|62|HAS_TYPE
9048|62|HAS_TYPE
9049|62|HAS_TYPE
9050|62|HAS_TYPE
9051|62|HAS_TYPE
9052|62|HAS_TYPE
9053|62|HAS_TYPE
9054|62|HAS_TYPE
9055|62|HAS_TYPE
9056|62|HAS_TYPE
9057|62|HAS_TYPE
9058|82|HAS_TYPE
9059|62|HAS_TYPE
9060|62|HAS_TYPE
9061|62|HAS_TYPE
9062|62|HAS_TYPE
9063|211|HAS_TYPE
9064|62|HAS_TYPE
9065|62|HAS_TYPE
9066|62|HAS_TYPE
9067|62|HAS_TYPE
9068|62|HAS_TYPE
9069|62|HAS_TYPE
9070|62|HAS_TYPE
9071|62|HAS_TYPE
9072|62|HAS_TYPE
9073|62|HAS_TYPE
9074|62|HAS_TYPE
9075|62|HAS_TYPE
9076|88|HAS_TYPE
9077|62|HAS_TYPE
9078|62|HAS_TYPE
9079|62|HAS_TYPE
9080|62|HAS_TYPE
9081|62|HAS_TYPE
9082|62|HAS_TYPE
9083|62|HAS_TYPE
9084|62|HAS_TYPE
9085|62|HAS_TYPE
9086|62|HAS_TYPE
9087|62|HAS_TYPE
9088|62|HAS_TYPE
9089|62|HAS_TYPE
9090|62|HAS_TYPE
9091|62|HAS_TYPE
9092|62|HAS_TYPE
9093|62|HAS_TYPE
9094|62|HAS_TYPE
9095|336|HAS_TYPE
9096|62|HAS_TYPE
9097|336|HAS_TYPE
9098|193|HAS_TYPE
9099|62|HAS_TYPE
9100|62|HAS_TYPE
9101|62|HAS_TYPE
9102|336|HAS_TYPE
9103|62|HAS_TYPE
9104|62|HAS_TYPE
9105|62|HAS_TYPE
9106|62|HAS_TYPE
9107|62|HAS_TYPE
9108|342|HAS_TYPE
9109|62|HAS_TYPE
9110|62|HAS_TYPE
9111|62|HAS_TYPE
9112|62|HAS_TYPE
9113|62|HAS_TYPE
9114|62|HAS_TYPE
9115|62|HAS_TYPE
9116|62|HAS_TYPE
9117|62|HAS_TYPE
9118|62|HAS_TYPE
9119|62|HAS_TYPE
9120|62|HAS_TYPE
9121|62|HAS_TYPE
9122|62|HAS_TYPE
9123|62|HAS_TYPE
9124|62|HAS_TYPE
9125|62|HAS_TYPE
9126|62|HAS_TYPE
9127|62|HAS_TYPE
9128|62|HAS_TYPE
9129|62|HAS_TYPE
9130|62|HAS_TYPE
9131|62|HAS_TYPE
9132|62|HAS_TYPE
9133|342|HAS_TYPE
9134|62|HAS_TYPE
9135|62|HAS_TYPE
9136|62|HAS_TYPE
9137|62|HAS_TYPE
9138|62|HAS_TYPE
9139|62|HAS_TYPE
9140|62|HAS_TYPE
9141|336|HAS_TYPE
9142|62|HAS_TYPE
9143|349|HAS_TYPE
9144|211|HAS_TYPE
9145|62|HAS_TYPE
9146|336|HAS_TYPE
9147|62|HAS_TYPE
9148|62|HAS_TYPE
9149|62|HAS_TYPE
9150|336|HAS_TYPE
9151|62|HAS_TYPE
9152|62|HAS_TYPE
9153|62|HAS_TYPE
9154|62|HAS_TYPE
9155|62|HAS_TYPE
9156|62|HAS_TYPE
9157|62|HAS_TYPE
9158|62|HAS_TYPE
9159|62|HAS_TYPE
9160|62|HAS_TYPE
9161|336|HAS_TYPE
9162|62|HAS_TYPE
9163|336|HAS_TYPE
9164|62|HAS_TYPE
9165|62|HAS_TYPE
9166|62|HAS_TYPE
9167|62|HAS_TYPE
9168|62|HAS_TYPE
9169|62|HAS_TYPE
9170|98|HAS_TYPE
9171|62|HAS_TYPE
9172|62|HAS_TYPE
9173|62|HAS_TYPE
9174|88|HAS_TYPE
9175|62|HAS_TYPE
9176|62|HAS_TYPE
9177|193|HAS_TYPE
9178|62|HAS_TYPE
9179|62|HAS_TYPE
9180|62|HAS_TYPE
9181|62|HAS_TYPE
9182|62|HAS_TYPE
9183|62|HAS_TYPE
9184|62|HAS_TYPE
9185|62|HAS_TYPE
9186|62|HAS_TYPE
9187|62|HAS_TYPE
9188|336|HAS_TYPE
9189|62|HAS_TYPE
9190|62|HAS_TYPE
9191|62|HAS_TYPE
9192|62|HAS_TYPE
9193|62|HAS_TYPE
9194|62|HAS_TYPE
9195|349|HAS_TYPE
9196|62|HAS_TYPE
9197|62|HAS_TYPE
9198|62|HAS_TYPE
9199|62|HAS_TYPE
9200|62|HAS_TYPE
9201|62|HAS_TYPE
9202|62|HAS_TYPE
9203|342|HAS_TYPE
9204|62|HAS_TYPE
9205|62|HAS_TYPE
9206|62|HAS_TYPE
9207|62|HAS_TYPE
9208|62|HAS_TYPE
9209|0|HAS_TYPE
9210|62|HAS_TYPE
9211|62|HAS_TYPE
9212|182|HAS_TYPE
9213|62|HAS_TYPE
9214|62|HAS_TYPE
9215|62|HAS_TYPE
9216|342|HAS_TYPE
9217|62|HAS_TYPE
9218|62|HAS_TYPE
9219|62|HAS_TYPE
9220|62|HAS_TYPE
9221|62|HAS_TYPE
9222|62|HAS_TYPE
9223|62|HAS_TYPE
9224|62|HAS_TYPE
9225|62|HAS_TYPE
9226|62|HAS_TYPE
9227|349|HAS_TYPE
9228|62|HAS_TYPE
9229|62|HAS_TYPE
9230|62|HAS_TYPE
9231|279|HAS_TYPE
9232|62|HAS_TYPE
9233|62|HAS_TYPE
9234|62|HAS_TYPE
9235|62|HAS_TYPE
9236|62|HAS_TYPE
9237|62|HAS_TYPE
9238|336|HAS_TYPE
9239|62|HAS_TYPE
9240|62|HAS_TYPE
9241|349|HAS_TYPE
9242|62|HAS_TYPE
9243|62|HAS_TYPE
9244|336|HAS_TYPE
9245|62|HAS_TYPE
9246|62|HAS_TYPE
9247|62|HAS_TYPE
9248|62|HAS_TYPE
9249|62|HAS_TYPE
9250|62|HAS_TYPE
9251|62|HAS_TYPE
9252|62|HAS_TYPE
9253|62|HAS_TYPE
9254|62|HAS_TYPE
9255|62|HAS_TYPE
9256|62|HAS_TYPE
9257|62|HAS_TYPE
9258|62|HAS_TYPE
9259|62|HAS_TYPE
9260|62|HAS_TYPE
9261|336|HAS_TYPE
9262|62|HAS_TYPE
9263|62|HAS_TYPE
9264|62|HAS_TYPE
9265|62|HAS_TYPE
9266|62|HAS_TYPE
9267|62|HAS_TYPE
9268|62|HAS_TYPE
9269|62|HAS_TYPE
9270|62|HAS_TYPE
9271|62|HAS_TYPE
9272|336|HAS_TYPE
9273|62|HAS_TYPE
9274|62|HAS_TYPE
9275|62|HAS_TYPE
9276|62|HAS_TYPE
9277|349|HAS_TYPE
9278|62|HAS_TYPE
9279|62|HAS_TYPE
9280|62|HAS_TYPE
9281|62|HAS_TYPE
9282|62|HAS_TYPE
9283|62|HAS_TYPE
9284|62|HAS_TYPE
9285|62|HAS_TYPE
9286|62|HAS_TYPE
9287|62|HAS_TYPE
9288|62|HAS_TYPE
9289|62|HAS_TYPE
9290|62|HAS_TYPE
9291|62|HAS_TYPE
9292|62|HAS_TYPE
9293|336|HAS_TYPE
9294|62|HAS_TYPE
9295|62|HAS_TYPE
9296|62|HAS_TYPE
9297|62|HAS_TYPE
9298|62|HAS_TYPE
9299|211|HAS_TYPE
9300|62|HAS_TYPE
9301|62|HAS_TYPE
9302|62|HAS_TYPE
9303|62|HAS_TYPE
9304|62|HAS_TYPE
9305|62|HAS_TYPE
9306|62|HAS_TYPE
9307|62|HAS_TYPE
9308|62|HAS_TYPE
9309|62|HAS_TYPE
9310|336|HAS_TYPE
9311|62|HAS_TYPE
9312|62|HAS_TYPE
9313|62|HAS_TYPE
9314|182|HAS_TYPE
9315|62|HAS_TYPE
9316|62|HAS_TYPE
9317|336|HAS_TYPE
9318|62|HAS_TYPE
9319|88|HAS_TYPE
9320|62|HAS_TYPE
9321|62|HAS_TYPE
9322|62|HAS_TYPE
9323|62|HAS_TYPE
9324|62|HAS_TYPE
9325|62|HAS_TYPE
9326|57|HAS_TYPE
9327|62|HAS_TYPE
9328|62|HAS_TYPE
9329|349|HAS_TYPE
9330|62|HAS_TYPE
9331|62|HAS_TYPE
9332|62|HAS_TYPE
9333|349|HAS_TYPE
9334|62|HAS_TYPE
9335|62|HAS_TYPE
9336|62|HAS_TYPE
9337|62|HAS_TYPE
9338|62|HAS_TYPE
9339|62|HAS_TYPE
9340|62|HAS_TYPE
9341|62|HAS_TYPE
9342|62|HAS_TYPE
9343|62|HAS_TYPE
9344|62|HAS_TYPE
9345|62|HAS_TYPE
9346|62|HAS_TYPE
9347|62|HAS_TYPE
9348|62|HAS_TYPE
9349|62|HAS_TYPE
9350|62|HAS_TYPE
9351|62|HAS_TYPE
9352|62|HAS_TYPE
9353|62|HAS_TYPE
9354|62|HAS_TYPE
9355|62|HAS_TYPE
9356|62|HAS_TYPE
9357|342|HAS_TYPE
9358|180|HAS_TYPE
9359|62|HAS_TYPE
9360|182|HAS_TYPE
9361|62|HAS_TYPE
9362|342|HAS_TYPE
9363|182|HAS_TYPE
9364|342|HAS_TYPE
9365|182|HAS_TYPE
9366|342|HAS_TYPE
9367|342|HAS_TYPE
9368|182|HAS_TYPE
9369|342|HAS_TYPE
9370|342|HAS_TYPE
9371|342|HAS_TYPE
9372|342|HAS_TYPE
9373|182|HAS_TYPE
9374|342|HAS_TYPE
9375|342|HAS_TYPE
9376|342|HAS_TYPE
9377|342|HAS_TYPE
9378|342|HAS_TYPE
9379|182|HAS_TYPE
9380|342|HAS_TYPE
9381|342|HAS_TYPE
9382|342|HAS_TYPE
9383|182|HAS_TYPE
9384|342|HAS_TYPE
9385|182|HAS_TYPE
9386|342|HAS_TYPE
9387|180|HAS_TYPE
9388|182|HAS_TYPE
9389|342|HAS_TYPE
9390|180|HAS_TYPE
9391|342|HAS_TYPE
9392|342|HAS_TYPE
9393|342|HAS_TYPE
9394|342|HAS_TYPE
9395|342|HAS_TYPE
9396|342|HAS_TYPE
9397|182|HAS_TYPE
9398|182|HAS_TYPE
9399|342|HAS_TYPE
9400|342|HAS_TYPE
9401|342|HAS_TYPE
9402|182|HAS_TYPE
9403|342|HAS_TYPE
9404|342|HAS_TYPE
9405|180|HAS_TYPE
9406|342|HAS_TYPE
9407|342|HAS_TYPE
9408|342|HAS_TYPE
9409|182|HAS_TYPE
9410|342|HAS_TYPE
9411|342|HAS_TYPE
9412|182|HAS_TYPE
9413|182|HAS_TYPE
9414|342|HAS_TYPE
9415|342|HAS_TYPE
9416|182|HAS_TYPE
9417|342|HAS_TYPE
9418|342|HAS_TYPE
9419|182|HAS_TYPE
9420|342|HAS_TYPE
9421|342|HAS_TYPE
9422|342|HAS_TYPE
9423|182|HAS_TYPE
9424|342|HAS_TYPE
9425|180|HAS_TYPE
9426|182|HAS_TYPE
9427|342|HAS_TYPE
9428|342|HAS_TYPE
9429|342|HAS_TYPE
9430|182|HAS_TYPE
9431|342|HAS_TYPE
9432|182|HAS_TYPE
9433|342|HAS_TYPE
9434|342|HAS_TYPE
9435|182|HAS_TYPE
9436|342|HAS_TYPE
9437|342|HAS_TYPE
9438|182|HAS_TYPE
9439|182|HAS_TYPE
9440|342|HAS_TYPE
9441|342|HAS_TYPE
9442|182|HAS_TYPE
9443|342|HAS_TYPE
9444|342|HAS_TYPE
9445|182|HAS_TYPE
9446|182|HAS_TYPE
9447|182|HAS_TYPE
9448|182|HAS_TYPE
9449|342|HAS_TYPE
9450|182|HAS_TYPE
9451|342|HAS_TYPE
9452|182|HAS_TYPE
9453|182|HAS_TYPE
9454|182|HAS_TYPE
9455|182|HAS_TYPE
9456|182|HAS_TYPE
9457|182|HAS_TYPE
9458|182|HAS_TYPE
9459|182|HAS_TYPE
9460|182|HAS_TYPE
9461|182|HAS_TYPE
9462|182|HAS_TYPE
9463|182|HAS_TYPE
9464|182|HAS_TYPE
9465|182|HAS_TYPE
9466|182|HAS_TYPE
9467|342|HAS_TYPE
9468|182|HAS_TYPE
9469|182|HAS_TYPE
9470|182|HAS_TYPE
9471|182|HAS_TYPE
9472|182|HAS_TYPE
9473|182|HAS_TYPE
9474|211|HAS_TYPE
9475|342|HAS_TYPE
9476|182|HAS_TYPE
9477|98|HAS_TYPE
9478|342|HAS_TYPE
9479|349|HAS_TYPE
9480|182|HAS_TYPE
9481|342|HAS_TYPE
9482|182|HAS_TYPE
9483|182|HAS_TYPE
9484|182|HAS_TYPE
9485|182|HAS_TYPE
9486|336|HAS_TYPE
9487|182|HAS_TYPE
9488|342|HAS_TYPE
9489|182|HAS_TYPE
9490|182|HAS_TYPE
9491|182|HAS_TYPE
9492|182|HAS_TYPE
9493|182|HAS_TYPE
9494|182|HAS_TYPE
9495|182|HAS_TYPE
9496|182|HAS_TYPE
9497|342|HAS_TYPE
9498|182|HAS_TYPE
9499|342|HAS_TYPE
9500|182|HAS_TYPE
9501|182|HAS_TYPE
9502|182|HAS_TYPE
9503|342|HAS_TYPE
9504|182|HAS_TYPE
9505|342|HAS_TYPE
9506|342|HAS_TYPE
9507|182|HAS_TYPE
9508|342|HAS_TYPE
9509|342|HAS_TYPE
9510|182|HAS_TYPE
9511|182|HAS_TYPE
9512|182|HAS_TYPE
9513|342|HAS_TYPE
9514|342|HAS_TYPE
9515|182|HAS_TYPE
9516|182|HAS_TYPE
9517|182|HAS_TYPE
9518|342|HAS_TYPE
9519|342|HAS_TYPE
9520|342|HAS_TYPE
9521|342|HAS_TYPE
9522|182|HAS_TYPE
9523|342|HAS_TYPE
9524|182|HAS_TYPE
9525|342|HAS_TYPE
9526|342|HAS_TYPE
9527|342|HAS_TYPE
9528|182|HAS_TYPE
9529|342|HAS_TYPE
9530|342|HAS_TYPE
9531|182|HAS_TYPE
9532|182|HAS_TYPE
9533|182|HAS_TYPE
9534|182|HAS_TYPE
9535|182|HAS_TYPE
9536|342|HAS_TYPE
9537|182|HAS_TYPE
9538|180|HAS_TYPE
9539|182|HAS_TYPE
9540|182|HAS_TYPE
9541|342|HAS_TYPE
9542|182|HAS_TYPE
9543|342|HAS_TYPE
9544|182|HAS_TYPE
9545|182|HAS_TYPE
9546|182|HAS_TYPE
9547|182|HAS_TYPE
9548|342|HAS_TYPE
9549|182|HAS_TYPE
9550|182|HAS_TYPE
9551|342|HAS_TYPE
9552|182|HAS_TYPE
9553|182|HAS_TYPE
9554|182|HAS_TYPE
9555|342|HAS_TYPE
9556|182|HAS_TYPE
9557|182|HAS_TYPE
9558|180|HAS_TYPE
9559|182|HAS_TYPE
9560|182|HAS_TYPE
9561|342|HAS_TYPE
9562|182|HAS_TYPE
9563|342|HAS_TYPE
9564|342|HAS_TYPE
9565|182|HAS_TYPE
9566|182|HAS_TYPE
9567|182|HAS_TYPE
9568|182|HAS_TYPE
9569|182|HAS_TYPE
9570|342|HAS_TYPE
9571|182|HAS_TYPE
9572|342|HAS_TYPE
9573|182|HAS_TYPE
9574|342|HAS_TYPE
9575|182|HAS_TYPE
9576|342|HAS_TYPE
9577|182|HAS_TYPE
9578|342|HAS_TYPE
9579|342|HAS_TYPE
9580|342|HAS_TYPE
9581|182|HAS_TYPE
9582|182|HAS_TYPE
9583|182|HAS_TYPE
9584|182|HAS_TYPE
9585|182|HAS_TYPE
9586|342|HAS_TYPE
9587|182|HAS_TYPE
9588|182|HAS_TYPE
9589|182|HAS_TYPE
9590|182|HAS_TYPE
9591|342|HAS_TYPE
9592|342|HAS_TYPE
9593|182|HAS_TYPE
9594|182|HAS_TYPE
9595|342|HAS_TYPE
9596|342|HAS_TYPE
9597|342|HAS_TYPE
9598|182|HAS_TYPE
9599|182|HAS_TYPE
9600|342|HAS_TYPE
9601|342|HAS_TYPE
9602|182|HAS_TYPE
9603|182|HAS_TYPE
9604|342|HAS_TYPE
9605|182|HAS_TYPE
9606|182|HAS_TYPE
9607|342|HAS_TYPE
9608|182|HAS_TYPE
9609|342|HAS_TYPE
9610|182|HAS_TYPE
9611|182|HAS_TYPE
9612|182|HAS_TYPE
9613|342|HAS_TYPE
9614|342|HAS_TYPE
9615|342|HAS_TYPE
9616|342|HAS_TYPE
9617|182|HAS_TYPE
9618|182|HAS_TYPE
9619|182|HAS_TYPE
9620|182|HAS_TYPE
9621|182|HAS_TYPE
9622|342|HAS_TYPE
9623|182|HAS_TYPE
9624|182|HAS_TYPE
9625|182|HAS_TYPE
9626|182|HAS_TYPE
9627|342|HAS_TYPE
9628|342|HAS_TYPE
9629|182|HAS_TYPE
9630|182|HAS_TYPE
9631|182|HAS_TYPE
9632|342|HAS_TYPE
9633|342|HAS_TYPE
9634|182|HAS_TYPE
9635|342|HAS_TYPE
9636|342|HAS_TYPE
9637|342|HAS_TYPE
9638|182|HAS_TYPE
9639|182|HAS_TYPE
9640|342|HAS_TYPE
9641|342|HAS_TYPE
9642|182|HAS_TYPE
9643|182|HAS_TYPE
9644|182|HAS_TYPE
9645|182|HAS_TYPE
9646|342|HAS_TYPE
9647|182|HAS_TYPE
9648|342|HAS_TYPE
9649|342|HAS_TYPE
9650|342|HAS_TYPE
9651|182|HAS_TYPE
9652|182|HAS_TYPE
9653|182|HAS_TYPE
9654|182|HAS_TYPE
9655|182|HAS_TYPE
9656|182|HAS_TYPE
9657|182|HAS_TYPE
9658|342|HAS_TYPE
9659|182|HAS_TYPE
9660|342|HAS_TYPE
9661|342|HAS_TYPE
9662|180|HAS_TYPE
9663|342|HAS_TYPE
9664|233|HAS_TYPE
9665|180|HAS_TYPE
9666|342|HAS_TYPE
9667|182|HAS_TYPE
9668|342|HAS_TYPE
9669|182|HAS_TYPE
9670|182|HAS_TYPE
9671|342|HAS_TYPE
9672|342|HAS_TYPE
9673|182|HAS_TYPE
9674|182|HAS_TYPE
9675|182|HAS_TYPE
9676|182|HAS_TYPE
9677|182|HAS_TYPE
9678|182|HAS_TYPE
9679|182|HAS_TYPE
9680|182|HAS_TYPE
9681|182|HAS_TYPE
9682|182|HAS_TYPE
9683|182|HAS_TYPE
9684|182|HAS_TYPE
9685|182|HAS_TYPE
9686|342|HAS_TYPE
9687|342|HAS_TYPE
9688|182|HAS_TYPE
9689|342|HAS_TYPE
9690|182|HAS_TYPE
9691|182|HAS_TYPE
9692|182|HAS_TYPE
9693|182|HAS_TYPE
9694|182|HAS_TYPE
9695|182|HAS_TYPE
9696|182|HAS_TYPE
9697|182|HAS_TYPE
9698|182|HAS_TYPE
9699|182|HAS_TYPE
9700|182|HAS_TYPE
9701|182|HAS_TYPE
9702|182|HAS_TYPE
9703|182|HAS_TYPE
9704|182|HAS_TYPE
9705|182|HAS_TYPE
9706|342|HAS_TYPE
9707|182|HAS_TYPE
9708|182|HAS_TYPE
9709|182|HAS_TYPE
9710|182|HAS_TYPE
9711|342|HAS_TYPE
9712|182|HAS_TYPE
9713|182|HAS_TYPE
9714|182|HAS_TYPE
9715|342|HAS_TYPE
9716|342|HAS_TYPE
9717|342|HAS_TYPE
9718|182|HAS_TYPE
9719|182|HAS_TYPE
9720|182|HAS_TYPE
9721|182|HAS_TYPE
9722|342|HAS_TYPE
9723|182|HAS_TYPE
9724|182|HAS_TYPE
9725|182|HAS_TYPE
9726|182|HAS_TYPE
9727|182|HAS_TYPE
9728|182|HAS_TYPE
9729|180|HAS_TYPE
9730|342|HAS_TYPE
9731|182|HAS_TYPE
9732|182|HAS_TYPE
9733|342|HAS_TYPE
9734|342|HAS_TYPE
9735|182|HAS_TYPE
9736|182|HAS_TYPE
9737|182|HAS_TYPE
9738|182|HAS_TYPE
9739|182|HAS_TYPE
9740|182|HAS_TYPE
9741|180|HAS_TYPE
9742|342|HAS_TYPE
9743|182|HAS_TYPE
9744|182|HAS_TYPE
9745|182|HAS_TYPE
9746|182|HAS_TYPE
9747|182|HAS_TYPE
9748|342|HAS_TYPE
9749|342|HAS_TYPE
9750|182|HAS_TYPE
9751|342|HAS_TYPE
9752|182|HAS_TYPE
9753|180|HAS_TYPE
9754|342|HAS_TYPE
9755|342|HAS_TYPE
9756|182|HAS_TYPE
9757|342|HAS_TYPE
9758|342|HAS_TYPE
9759|182|HAS_TYPE
9760|342|HAS_TYPE
9761|342|HAS_TYPE
9762|182|HAS_TYPE
9763|182|HAS_TYPE
9764|342|HAS_TYPE
9765|182|HAS_TYPE
9766|180|HAS_TYPE
9767|180|HAS_TYPE
9768|182|HAS_TYPE
9769|182|HAS_TYPE
9770|182|HAS_TYPE
9771|182|HAS_TYPE
9772|182|HAS_TYPE
9773|182|HAS_TYPE
9774|182|HAS_TYPE
9775|182|HAS_TYPE
9776|182|HAS_TYPE
9777|182|HAS_TYPE
9778|182|HAS_TYPE
9779|182|HAS_TYPE
9780|182|HAS_TYPE
9781|180|HAS_TYPE
9782|182|HAS_TYPE
9783|182|HAS_TYPE
9784|182|HAS_TYPE
9785|182|HAS_TYPE
9786|182|HAS_TYPE
9787|182|HAS_TYPE
9788|182|HAS_TYPE
9789|182|HAS_TYPE
9790|182|HAS_TYPE
9791|182|HAS_TYPE
9792|182|HAS_TYPE
9793|342|HAS_TYPE
9794|182|HAS_TYPE
9795|342|HAS_TYPE
9796|342|HAS_TYPE
9797|342|HAS_TYPE
9798|342|HAS_TYPE
9799|342|HAS_TYPE
9800|342|HAS_TYPE
9801|182|HAS_TYPE
9802|342|HAS_TYPE
9803|182|HAS_TYPE
9804|342|HAS_TYPE
9805|182|HAS_TYPE
9806|342|HAS_TYPE
9807|182|HAS_TYPE
9808|342|HAS_TYPE
9809|182|HAS_TYPE
9810|342|HAS_TYPE
9811|342|HAS_TYPE
9812|342|HAS_TYPE
9813|342|HAS_TYPE
9814|342|HAS_TYPE
9815|342|HAS_TYPE
9816|182|HAS_TYPE
9817|342|HAS_TYPE
9818|342|HAS_TYPE
9819|342|HAS_TYPE
9820|182|HAS_TYPE
9821|342|HAS_TYPE
9822|342|HAS_TYPE
9823|342|HAS_TYPE
9824|342|HAS_TYPE
9825|182|HAS_TYPE
9826|342|HAS_TYPE
9827|342|HAS_TYPE
9828|182|HAS_TYPE
9829|342|HAS_TYPE
9830|342|HAS_TYPE
9831|182|HAS_TYPE
9832|342|HAS_TYPE
9833|342|HAS_TYPE
9834|182|HAS_TYPE
9835|342|HAS_TYPE
9836|342|HAS_TYPE
9837|342|HAS_TYPE
9838|342|HAS_TYPE
9839|182|HAS_TYPE
9840|342|HAS_TYPE
9841|342|HAS_TYPE
9842|342|HAS_TYPE
9843|342|HAS_TYPE
9844|342|HAS_TYPE
9845|182|HAS_TYPE
9846|342|HAS_TYPE
9847|182|HAS_TYPE
9848|342|HAS_TYPE
9849|342|HAS_TYPE
9850|182|HAS_TYPE
9851|182|HAS_TYPE
9852|182|HAS_TYPE
9853|182|HAS_TYPE
9854|182|HAS_TYPE
9855|342|HAS_TYPE
9856|182|HAS_TYPE
9857|182|HAS_TYPE
9858|182|HAS_TYPE
9859|182|HAS_TYPE
9860|342|HAS_TYPE
9861|182|HAS_TYPE
9862|182|HAS_TYPE
9863|182|HAS_TYPE
9864|182|HAS_TYPE
9865|182|HAS_TYPE
9866|182|HAS_TYPE
9867|182|HAS_TYPE
9868|342|HAS_TYPE
9869|182|HAS_TYPE
9870|182|HAS_TYPE
9871|342|HAS_TYPE
9872|342|HAS_TYPE
9873|182|HAS_TYPE
9874|182|HAS_TYPE
9875|182|HAS_TYPE
9876|182|HAS_TYPE
9877|182|HAS_TYPE
9878|342|HAS_TYPE
9879|182|HAS_TYPE
9880|182|HAS_TYPE
9881|182|HAS_TYPE
9882|342|HAS_TYPE
9883|342|HAS_TYPE
9884|182|HAS_TYPE
9885|182|HAS_TYPE
9886|342|HAS_TYPE
9887|342|HAS_TYPE
9888|342|HAS_TYPE
9889|342|HAS_TYPE
9890|342|HAS_TYPE
9891|180|HAS_TYPE
9892|342|HAS_TYPE
9893|182|HAS_TYPE
9894|342|HAS_TYPE
